"","job","children","age","income","marital","churn"
"777",1,3,30,30446.44,1,0
"778",1,2,19,75130.89,0,1
"779",1,2,87,18455.86,0,0
"780",1,1,76,10589.74,0,1
"781",1,3,69,7868.29,0,0
"782",1,0,21,33329.83,0,1
"783",1,0,26,27798.01,0,1
"784",1,2,72,112245.07,0,1
"785",1,3,66,45427.24,0,0
"786",1,0,45,59333.32,0,0
"787",1,4,50,49740.98,1,1
"788",1,0,65,15543.8,0,0
"789",1,0,70,31138.29,0,0
"790",1,0,47,6972.84,1,1
"791",1,4,39,54471.65,1,1
"792",1,2,84,1425.61,0,0
"793",1,0,83,29470.61,0,0
"794",1,1,31,5149.97,0,1
"795",1,0,62,57559.65,0,1
"796",1,3,85,14824.71,0,1
"797",1,2,40,74381.07,0,1
"798",1,4,67,62905.7,1,1
"799",1,1,33,4297.28,0,1
"800",1,2,77,36678.72,0,0
"801",1,2,20,20433.9,0,1
"802",1,4,75,17089.24,0,1
"803",1,10,24,27466.82,1,1
"804",1,0,73,29249.18,0,0
"805",1,2,63,50264.01,1,1
"806",1,3,67,10231.67,1,0
"807",1,0,44,51937.51,0,0
"808",1,3,52,6914.4,0,0
"809",1,1,61,35808.85,0,1
"810",1,0,41,43329.35,1,1
"811",1,1,49,25435.29,0,1
"812",1,1,45,33809.72,0,0
"813",1,1,39,98173.49,0,1
"814",1,0,52,6990.37,0,1
"815",1,2,42,29345.58,1,0
"816",1,0,29,21616.35,0,0
"817",1,1,52,29736.31,0,1
"818",1,2,80,10670.46,0,0
"819",1,0,83,15842.09,0,0
"820",1,2,73,41717.46,0,1
"821",1,0,34,29907.64,0,1
"822",1,4,82,12482.52,0,1
"823",1,9,23,12072.44,1,1
"824",1,3,64,47300.07,1,0
"825",1,2,47,42440.36,0,1
"826",1,3,37,35223.63,0,1
"827",1,0,84,87580.83,0,1
"828",1,2,45,24608.16,0,0
"829",1,1,20,32011.39,0,0
"830",1,1,56,78944.18,0,1
"831",1,4,80,21878.12,0,0
"832",1,1,76,29005.1,0,1
"833",1,1,79,14715.35,0,1
"834",1,1,18,3401.06,0,0
"835",1,1,19,45181.91,0,1
"836",1,0,47,51909.42,0,1
"837",1,0,56,20070.17,0,0
"838",1,10,19,23299.98,0,0
"839",1,2,24,34292.78,0,0
"840",1,3,57,37119.33,0,0
"841",1,0,65,28056.39,0,1
"842",1,1,43,6169.09,0,0
"843",1,4,70,14219.58,1,1
"844",1,2,60,48525.16,0,1
"845",1,0,62,42076.21,0,0
"846",1,1,22,69595.62,0,0
"847",1,4,65,12476.49,0,0
"848",1,5,86,71049.68,0,1
"849",1,0,44,80844.48,0,1
"850",1,2,27,22864.34,0,0
"851",1,0,22,58126.33,1,1
"852",1,1,83,47218.76,0,1
"853",1,9,23,4064.62,1,1
"854",1,1,81,24829.93,0,1
"855",1,1,79,69238.83,0,0
"856",1,1,18,11969.69,0,1
"857",1,0,43,9124.29,0,1
"858",1,0,18,27405.08,0,0
"859",1,2,83,17280.24,0,1
"860",1,4,55,37330.86,0,0
"861",1,3,61,32389.5,0,0
"862",1,0,54,26728.25,0,0
"863",1,4,51,67100.14,1,1
"864",1,4,81,26763.52,0,1
"865",1,1,23,24147.42,1,0
"866",1,1,61,18653.61,0,1
"867",1,5,48,37922.51,0,1
"868",1,2,58,23330.47,0,1
"869",1,1,63,38378.12,0,0
"870",1,0,78,2978.04,0,0
"871",1,0,34,9441.99,0,1
"872",1,6,66,34901.12,0,0
"873",1,0,32,13359.18,1,1
"874",1,0,55,20761.43,0,1
"875",1,3,32,21486.46,0,1
"876",1,3,69,36233.87,0,1
"877",1,10,51,22120.88,0,1
"878",1,5,39,40725.32,0,1
"879",1,2,30,44831.61,0,0
"880",1,2,38,36574.2,0,1
"881",1,1,87,40921.71,0,0
"882",1,3,73,32746,0,1
"883",1,0,45,73919.79,1,0
"884",1,3,21,64292.47,0,1
"885",1,2,29,73331.45,0,0
"886",1,0,31,50561.44,0,0
"887",1,0,37,39478.06,0,0
"888",1,2,57,40460.35,0,1
"889",1,0,26,33602.96,0,0
"890",1,4,36,58590.12,0,1
"891",1,1,83,71916.6,0,0
"892",1,4,60,38692.31,0,1
"893",1,1,74,8882.51,0,0
"894",1,1,35,36384.62,0,0
"895",1,4,59,22107.4,0,0
"896",1,0,55,125002.34,0,0
"897",1,2,66,25472.79,0,0
"898",1,1,49,45020.08,0,0
"899",1,0,22,33543.36,1,0
"900",1,1,32,18555.15,0,0
"901",1,5,72,40108.38,1,1
"902",1,1,34,18762.01,0,1
"903",1,3,77,70372.16,0,0
"904",1,1,27,6424.15,0,0
"905",1,0,48,67012.93,0,0
"906",1,2,67,34090.24,1,1
"907",1,0,59,46728.49,0,1
"908",1,0,42,20841.67,0,0
"909",1,2,75,7862.38,0,0
"910",1,0,48,12000.1,1,1
"911",1,2,87,29812.92,0,0
"912",1,4,43,49710.21,1,1
"913",1,4,20,70419.88,0,0
"914",1,0,48,70133.7,1,1
"915",1,1,21,78537.66,0,1
"916",1,7,34,42917.45,0,0
"917",1,8,30,6300.17,0,0
"918",1,4,50,18414.04,0,1
"919",1,0,35,32399.51,0,0
"920",1,0,76,8716.12,0,1
"921",1,1,38,97592.52,0,1
"922",1,0,75,28704.22,0,0
"923",1,3,37,43995.62,0,0
"924",1,3,67,26659.08,0,1
"925",1,0,84,12571.62,0,0
"926",1,0,81,14623.21,0,1
"927",1,3,26,53713.12,0,1
"928",1,1,20,7598.57,0,1
"929",1,3,20,23773.72,1,1
"930",1,0,18,29810.9,0,0
"931",1,0,37,47683.58,0,0
"932",1,8,41,77396.38,1,0
"933",1,4,36,39770.82,0,1
"934",1,0,64,83953.98,0,0
"935",1,5,56,76785.63,0,1
"936",1,1,34,37860.53,0,0
"937",1,9,52,38119.34,0,0
"938",1,2,44,18073.86,0,0
"939",1,2,62,45860.11,0,0
"940",1,1,32,24499.96,1,1
"941",1,1,34,4493.49,1,1
"942",1,1,26,17649.89,0,1
"943",1,4,46,9035.25,0,1
"944",1,3,57,60251.75,0,1
"945",1,2,54,17773.11,0,1
"946",1,1,60,47573.47,1,1
"947",1,0,43,47529.47,1,1
"948",1,10,20,59153.65,0,0
"949",1,0,89,71934.85,1,1
"950",1,1,77,32149.05,0,0
"951",1,1,25,113086.55,0,0
"952",1,3,89,17714.64,0,1
"953",1,4,39,21128.1,0,1
"954",1,2,58,17104.94,1,1
"955",1,10,57,132139.98,1,1
"956",1,0,88,6953.72,0,1
"957",1,4,27,68776.91,0,0
"958",1,0,52,131500.47,0,1
"959",1,0,85,55859.65,1,0
"960",1,1,21,36226.45,0,0
"961",1,1,23,44520,0,1
"962",1,2,72,43738.55,0,0
"963",1,0,37,10772.59,1,0
"964",1,2,31,55821.74,0,1
"965",1,3,29,88584.08,0,0
"966",1,1,80,6274.49,0,1
"967",1,1,23,7371.1,0,1
"968",1,1,70,20377.63,1,1
"969",1,4,41,20412.53,1,0
"970",1,1,44,47154.41,0,0
"971",1,0,33,49397.46,0,0
"972",1,4,19,38914.23,0,0
"973",1,8,34,186035.04,1,1
"974",1,0,72,37340.2,0,1
"975",1,1,43,22303.29,0,1
"976",1,0,23,7211.12,0,0
"977",1,1,20,58333.09,1,1
"978",1,0,56,46257.12,0,1
"979",1,3,69,94363.97,0,0
"980",1,0,60,15902.97,0,1
"981",1,3,88,11586.87,0,0
"982",1,2,23,29621.97,0,1
"983",1,10,82,29853.08,0,0
"984",1,2,82,30594.26,0,1
"985",1,2,69,19287.42,0,0
"986",1,4,31,48925.7,1,1
"987",1,2,24,13622.77,0,1
"988",1,9,41,4032.12,0,1
"989",1,2,63,23162.08,1,1
"990",1,0,38,25593.92,0,0
"991",1,1,58,45252.03,0,1
"992",1,2,37,18394.86,0,0
"993",1,1,56,64017.78,0,1
"994",1,3,34,10365.43,0,0
"995",1,3,74,109366.11,0,1
"996",1,0,38,47719.56,0,1
"997",1,3,19,41311.01,0,1
"998",1,4,81,29527.2,0,0
"999",1,7,65,59990.91,0,0
"1000",1,0,48,48587.84,1,1
"1001",1,2,67,154718.85,0,1
"1002",1,3,44,6315.99,0,1
"1003",1,0,33,66392.52,0,0
"1004",1,1,70,16469.29,0,1
"1005",1,1,86,37938.69,0,1
"1006",1,1,79,15202.61,0,0
"1007",1,2,78,22880.13,0,1
"1008",1,3,70,71860.3,1,0
"1009",1,0,63,33323.68,0,0
"1010",1,1,50,10181.73,1,0
"1011",1,1,80,35681.35,0,1
"1012",1,1,53,43506.03,0,0
"1013",1,3,46,60953.64,0,0
"1014",1,4,40,27475.94,0,1
"1015",1,0,64,59702.94,0,1
"1016",1,3,40,18203.4,0,0
"1017",1,2,72,117194.61,0,1
"1018",1,6,65,38166.25,0,0
"1019",1,0,49,3836.01,1,1
"1020",1,3,20,35426.36,0,0
"1021",1,0,84,126236.18,0,0
"1022",1,1,70,28797.05,0,1
"1023",1,1,86,43552.14,0,0
"1024",1,1,75,14508.23,0,0
"1025",1,7,41,25312.29,0,0
"1026",1,0,59,40787.88,0,0
"1027",1,0,89,77269.05,0,1
"1028",1,1,36,35357.64,0,1
"1029",1,1,71,9033.82,0,0
"1030",1,1,20,50934.88,0,0
"1031",1,5,62,20916.69,0,1
"1032",1,2,27,47114.13,0,0
"1033",1,0,38,14562.52,0,0
"1034",1,3,55,74091.67,0,0
"1035",1,0,51,55625.04,0,1
"1036",1,1,52,6904.02,1,0
"1037",1,1,89,34434.44,0,0
"1038",1,0,84,14547.9,0,0
"1039",1,3,36,67235.07,0,0
"1040",1,5,32,48597.51,0,1
"1041",1,3,57,33823.17,0,1
"1042",1,1,41,58384.68,1,1
"1043",1,0,57,16921.75,1,0
"1044",1,1,84,20614.28,0,1
"1045",1,5,78,22247.54,0,1
"1046",1,4,40,36486.42,0,1
"1047",1,6,38,4109.71,1,0
"1048",1,0,19,86396.3,0,1
"1049",1,5,28,1443.16,0,0
"1050",1,0,74,17782.67,0,0
"1051",1,1,19,89527.4,1,0
"1052",1,2,64,5387.61,0,0
"1053",1,3,73,10842.41,1,1
"1054",1,0,22,30185.46,0,1
"1055",1,0,30,71322.77,0,0
"1056",1,0,85,25434.15,0,1
"1057",1,1,82,63225.56,0,1
"1058",1,0,18,28589.45,0,0
"1059",1,4,83,36472.91,1,0
"1060",1,5,69,91252.07,0,1
"1061",1,1,30,24600.9,0,0
"1062",1,2,74,60420.05,0,1
"1063",1,0,27,44447.24,1,1
"1064",1,1,74,76994.63,1,0
"1065",1,0,66,33663.55,0,0
"1066",1,0,43,78661.45,0,1
"1067",1,1,32,31578.17,0,0
"1068",1,4,63,37747.34,0,0
"1069",1,3,62,56372.08,1,1
"1070",1,3,27,20372.35,1,0
"1071",1,3,36,15878.23,1,0
"1072",1,1,42,70711.36,0,1
"1073",1,4,44,7966.08,0,0
"1074",1,1,64,81748.07,0,1
"1075",1,3,73,19146.42,0,1
"1076",1,5,80,61256.3,0,1
"1077",1,0,43,74719.96,0,0
"1078",1,0,69,36934.53,1,0
"1079",1,6,74,51529.04,0,0
"1080",1,8,58,59195.65,0,1
"1081",1,1,21,28727.43,1,1
"1082",1,4,28,17101.08,0,0
"1083",1,9,26,13057.66,0,0
"1084",1,4,31,80892.92,0,0
"1085",1,2,52,13376.86,0,1
"1086",1,0,75,20840.13,0,0
"1087",1,1,47,27222.52,0,1
"1088",1,0,61,79189.23,0,1
"1089",1,8,38,11354.23,0,0
"1090",1,0,40,64088.93,0,1
"1091",1,1,51,25808.98,0,0
"1092",1,1,71,40548.91,0,1
"1093",1,0,76,96857.54,0,0
"1094",1,4,25,27775.18,0,0
"1095",1,0,83,9843.69,0,1
"1096",1,1,44,39504.22,0,0
"1097",1,7,50,162360.14,0,0
"1098",1,3,63,43677.84,0,0
"1099",1,4,88,14910.5,0,1
"1100",1,2,43,37952.49,0,1
"1101",1,1,61,31964,0,1
"1102",1,7,72,70461.04,0,0
"1103",1,1,33,28269.35,1,0
"1104",1,0,32,68188.8,0,0
"1105",1,5,43,25313.42,0,0
"1106",1,3,28,30567.39,0,0
"1107",1,3,65,57778.05,0,1
"1108",1,2,27,38465.4,0,1
"1109",1,0,21,20056.65,0,1
"1110",1,4,81,26031.22,0,1
"1111",1,2,39,11835.48,0,0
"1112",1,3,34,14595.56,1,1
"1113",1,0,29,46393.66,1,1
"1114",1,2,32,19439.54,1,1
"1115",1,0,41,16117.26,0,1
"1116",1,3,40,132334.77,0,0
"1117",1,0,21,70839,1,0
"1118",1,4,31,52852.51,0,1
"1119",1,0,31,11828.76,0,1
"1120",1,0,47,77774.13,1,0
"1121",1,8,31,5208.36,1,0
"1122",1,0,57,8085.85,0,0
"1123",1,3,78,66146.86,1,1
"1124",1,0,57,47757.95,0,1
"1125",1,1,28,21861.69,0,1
"1126",1,1,25,41446.86,0,0
"1127",1,1,23,22032.37,1,0
"1128",1,1,78,52729.59,0,0
"1129",1,1,39,31026.92,0,0
"1130",1,1,80,11252.3,0,0
"1131",1,1,31,97479.21,1,0
"1132",1,4,42,13288.17,0,0
"1133",1,0,70,37518.71,0,1
"1134",1,0,20,10245.51,0,1
"1135",1,5,41,10530.09,0,1
"1136",1,3,53,22898.91,0,1
"1137",1,0,75,30814.46,0,1
"1138",1,1,60,53777.29,1,0
"1139",1,2,27,44064.71,0,0
"1140",1,0,82,87315.7,0,1
"1141",1,8,56,30195.71,0,1
"1142",1,1,53,16937.26,0,1
"1143",1,2,81,30434.99,0,0
"1144",1,3,74,87428.18,0,1
"1145",1,1,52,19821.7,0,1
"1146",1,2,67,45546.55,0,0
"1147",1,7,75,57343.6,0,0
"1148",1,3,49,15777.93,0,1
"1149",1,3,67,50109.93,0,1
"1150",1,9,54,63005.71,0,1
"1151",1,0,43,39585.8,0,0
"1152",1,0,32,81833.68,0,0
"1153",1,3,62,23288.22,0,1
"1154",1,7,70,27430.39,1,0
"1155",1,3,25,54669.67,0,1
"1156",1,3,33,53862.8,0,0
"1157",1,1,41,55264.57,1,0
"1158",1,5,51,27937.54,0,0
"1159",1,0,82,14629.71,0,0
"1160",1,3,56,60109.62,0,1
"1161",1,1,71,122741.65,0,1
"1162",1,8,34,18136.36,1,0
"1163",1,0,20,99100.1,0,1
"1164",1,0,23,28987.95,0,0
"1165",1,0,89,48455.85,0,0
"1166",1,0,72,4916.91,1,1
"1167",1,3,35,56014.49,0,1
"1168",1,6,89,90596.15,0,0
"1169",1,3,66,82251.92,0,1
"1170",1,7,57,41210.5,1,1
"1171",1,1,76,24969.71,0,0
"1172",1,0,81,8669.16,0,1
"1173",1,0,40,3551.89,1,1
"1174",1,3,85,18788.66,0,0
"1175",1,0,34,68738.07,0,1
"1176",1,3,30,21671.58,0,0
"1177",1,0,38,33714.3,1,0
"1178",1,1,78,25597.36,1,0
"1179",1,2,85,40133.04,0,1
"1180",1,0,63,3998.85,0,0
"1181",1,1,88,30133.27,0,0
"1182",1,1,49,4812.74,0,0
"1183",1,2,31,12061.92,1,0
"1184",1,3,33,6132.5,0,0
"1185",1,4,28,78238.99,0,1
"1186",1,1,84,15048.63,0,1
"1187",1,2,35,101771.45,0,0
"1188",1,2,43,12998.92,0,0
"1189",1,2,73,58997.61,0,0
"1190",1,2,77,19383.74,0,0
"1191",1,1,37,57062.8,0,0
"1192",1,0,24,7945.24,1,0
"1193",1,1,56,26131.54,0,0
"1194",1,6,75,45869.12,0,1
"1195",1,0,70,3223.21,0,0
"1196",1,0,54,21647.96,1,1
"1197",1,1,42,12411.88,0,0
"1198",1,9,69,35524.46,0,0
"1199",1,3,50,48154.12,0,1
"1200",1,3,47,85147.06,0,0
"1201",1,2,59,49691.34,0,0
"1202",1,9,57,32810.46,1,0
"1203",1,0,29,49106.35,0,0
"1204",1,3,32,23379.71,0,0
"1205",1,0,81,40661.06,0,0
"1206",1,3,22,11306.37,0,1
"1207",1,2,37,12851.22,0,0
"1208",1,4,83,23687.02,0,0
"1209",1,4,44,95197.4,0,0
"1210",1,0,85,29348.16,0,1
"1211",1,4,58,5028.44,0,0
"1212",1,0,80,85717.14,0,1
"1213",1,3,28,34407.99,0,1
"1214",1,3,31,5874.73,0,1
"1215",1,7,87,68836.53,1,0
"1216",1,3,36,35105.32,0,0
"1217",1,0,23,15002.6,0,0
"1218",1,2,70,51988.65,0,0
"1219",1,0,24,18692.53,0,1
"1220",1,3,49,20896.4,0,1
"1221",1,0,60,41058.3,0,0
"1222",1,0,85,22274.11,0,1
"1223",1,4,32,20436.28,0,1
"1224",1,0,46,28733.56,0,0
"1225",1,7,47,20095.5,0,0
"1226",1,1,34,109373.69,0,0
"1227",1,4,47,45642.1,0,0
"1228",1,2,21,13802.12,0,0
"1229",1,2,48,67035.46,0,0
"1230",1,7,23,9237.79,0,1
"1231",1,0,41,98906.55,0,0
"1232",1,3,37,40529.84,1,1
"1233",1,3,58,49350.86,0,1
"1234",1,0,34,53196.73,0,0
"1235",1,2,77,11113.69,0,0
"1236",1,4,49,31644.7,0,0
"1237",1,0,32,26312.33,0,0
"1238",1,1,64,78370.93,0,1
"1239",1,2,70,6088.74,0,1
"1240",1,1,56,6479.72,0,0
"1241",1,3,45,40710.63,0,1
"1242",1,3,88,73646.38,0,0
"1243",1,3,22,32974.25,0,0
"1244",1,1,78,3955.88,0,1
"1245",1,1,69,53513.98,0,1
"1246",1,0,51,42002.93,0,1
"1247",1,10,26,99800.11,0,0
"1248",1,0,22,18159.87,0,0
"1249",1,4,66,82924.09,0,1
"1250",1,4,35,11824.7,0,0
"1251",1,1,39,73624.07,0,0
"1252",1,1,37,51606.19,0,1
"1253",1,1,72,36352.23,0,0
"1254",1,2,64,33589.11,0,0
"1255",1,3,48,25866.44,0,0
"1256",1,8,51,6215.4,1,0
"1257",1,1,49,71631.82,0,1
"1258",1,8,86,81116.14,0,0
"1259",1,1,37,30090.22,1,1
"1260",1,0,55,3811.96,0,0
"1261",1,0,54,38513.67,0,1
"1262",1,0,63,35130.18,0,0
"1263",1,2,65,37445.32,0,1
"1264",1,2,41,67940.02,0,0
"1265",1,0,79,20078.44,0,1
"1266",1,1,26,27692.11,0,1
"1267",1,3,63,18895.42,0,1
"1268",1,0,73,22536.48,1,0
"1269",1,2,55,35730.59,0,1
"1270",1,2,43,79669.11,1,0
"1271",1,1,48,36901.24,0,1
"1272",1,2,72,27660.28,0,0
"1273",1,2,18,39092.7,0,0
"1274",1,4,33,43436.42,0,1
"1275",1,1,33,56327.41,0,0
"1276",1,0,76,16762.99,1,1
"1277",1,0,55,46854.5,0,0
"1278",1,3,48,34372.27,0,1
"1279",1,0,87,24378.22,0,1
"1280",1,1,74,31198.52,0,0
"1281",1,1,55,38162.85,0,1
"1282",1,3,65,36333.77,0,1
"1283",1,2,44,13288.6,0,0
"1284",1,3,19,25446.01,0,0
"1285",1,4,87,26129.83,0,0
"1286",1,0,85,76184.47,0,1
"1287",1,3,27,81803.03,1,1
"1288",1,1,55,54981.51,0,1
"1289",1,0,47,112031.33,0,0
"1290",1,1,73,69444.54,0,0
"1291",1,1,68,57844.94,1,1
"1292",1,3,50,36772.35,0,1
"1293",1,3,23,22853.63,0,1
"1294",1,1,36,39702.07,0,0
"1295",1,3,53,27546.33,0,0
"1296",1,2,62,27329.96,0,0
"1297",1,3,89,56631.76,0,0
"1298",1,3,74,135171.31,0,0
"1299",1,10,28,7619.18,0,1
"1300",1,3,19,65377.87,1,0
"1301",1,0,63,23514.45,0,1
"1302",1,0,26,121993.18,0,0
"1303",1,1,45,35556.27,0,1
"1304",1,1,29,42326.58,0,0
"1305",1,0,87,4523.8,0,0
"1306",1,0,27,7128.27,0,0
"1307",1,10,50,126457.41,0,0
"1308",1,4,41,29093.29,0,0
"1309",1,0,70,65477.76,0,0
"1310",1,1,74,18185.88,0,0
"1311",1,0,72,34217.69,0,0
"1312",1,0,71,56034.16,0,0
"1313",1,4,55,16526.81,0,1
"1314",1,10,89,80803.77,0,0
"1315",1,3,38,40392.47,0,1
"1316",1,0,21,43889.69,0,0
"1317",1,3,71,30101.28,1,0
"1318",1,2,49,26569.81,0,0
"1319",1,6,74,67521.69,0,0
"1320",1,3,34,62441.01,0,1
"1321",1,0,42,19165.73,0,0
"1322",1,3,26,33846.23,1,1
"1323",1,0,48,24892.78,0,0
"1324",1,0,42,77107.03,0,0
"1325",1,0,88,35108.41,0,1
"1326",1,2,41,32296.27,1,0
"1327",1,4,55,27019.83,0,0
"1328",1,2,20,12353.15,1,1
"1329",1,3,83,35982.39,1,0
"1330",1,0,42,42104.6,0,0
"1331",1,8,43,55656.36,1,1
"1332",1,1,72,48881.55,0,1
"1333",1,5,45,32000.75,0,1
"1334",1,1,18,29822.31,0,1
"1335",1,4,30,72270.25,0,0
"1336",1,0,25,27669.39,1,1
"1337",1,0,58,42027.65,0,0
"1338",1,0,86,69014.19,0,1
"1339",1,1,88,63827.57,0,1
"1340",1,5,48,16502.68,0,0
"1341",1,7,86,45181.64,0,1
"1342",1,3,39,45244.57,0,1
"1343",1,1,55,27457.73,0,1
"1344",1,0,34,7326.3,0,0
"1345",1,0,69,60631.73,0,1
"1346",1,8,72,55708.35,0,0
"1347",1,2,66,36635.39,0,0
"1348",1,2,39,11435.62,1,1
"1349",1,0,56,3381.33,1,0
"1350",1,3,44,57644.66,0,1
"1351",1,2,18,41967.93,0,0
"1352",1,1,70,27990.52,0,0
"1353",1,1,46,29318.41,1,1
"1354",1,4,30,33315.46,1,0
"1355",1,1,76,42506.64,1,1
"1356",1,4,33,6878.84,0,0
"1357",1,1,74,11856.64,1,1
"1358",1,0,21,19017.34,0,1
"1359",1,2,71,62781.25,1,1
"1360",1,4,66,5601.94,0,1
"1361",1,0,66,41527.17,0,1
"1362",1,0,35,11098.51,0,1
"1363",1,4,25,50670.27,0,1
"1364",1,0,43,30118.57,0,0
"1365",1,4,72,12704.28,0,1
"1366",1,3,25,54567.1,0,1
"1367",1,9,43,54250.43,0,1
"1368",1,1,57,73645.85,0,0
"1369",1,0,23,41979.65,0,1
"1370",1,1,20,40057.18,0,0
"1371",1,1,35,115520.53,1,0
"1372",1,3,81,18913.5,0,0
"1373",1,2,57,56342.23,1,0
"1374",1,1,32,57826.31,0,0
"1375",1,4,60,90889.4,0,0
"1376",1,4,64,36220.07,0,1
"1377",1,0,48,47229.76,0,0
"1378",1,4,40,22390.15,0,1
"1379",1,1,67,65392.96,0,1
"1380",1,4,64,71721.17,0,0
"1381",1,0,21,45734.73,0,1
"1382",1,3,82,33168.88,0,0
"1383",1,2,72,22070.09,0,0
"1384",1,5,23,42479,0,0
"1385",1,3,37,31781.03,0,0
"1386",1,3,24,47256.46,0,1
"1387",1,3,40,122844.86,0,0
"1388",1,2,32,81622.91,0,0
"1389",1,3,59,52687.01,0,1
"1390",1,1,44,21817.19,0,0
"1391",1,1,60,38135.76,0,0
"1392",1,4,56,28438.52,0,1
"1393",1,3,23,22561.45,1,1
"1394",1,0,24,13935.17,1,0
"1395",1,0,85,15433.62,0,0
"1396",1,2,55,57281.66,0,1
"1397",1,4,52,48038.44,0,1
"1398",1,10,42,92748.49,0,0
"1399",1,4,49,27950.05,0,0
"1400",1,0,84,43525.94,0,1
"1401",1,3,45,55370.33,0,0
"1402",1,3,24,31003.45,1,1
"1403",1,2,32,55523,0,1
"1404",1,8,18,15782,0,0
"1405",1,0,73,47596.81,0,0
"1406",1,3,87,11565.2,0,1
"1407",1,4,62,24216.4,0,0
"1408",1,1,82,10429.51,1,1
"1409",1,3,71,34905.9,0,0
"1410",1,1,71,97462.46,0,0
"1411",1,0,55,39746.81,0,1
"1412",1,2,61,41817.73,0,0
"1413",1,3,41,17888.07,0,1
"1414",1,4,54,30398.93,0,0
"1415",1,0,53,8657.1,1,1
"1416",1,3,49,46183.9,1,0
"1417",1,2,69,9106.57,0,1
"1418",1,1,59,50103.36,0,0
"1419",1,1,18,1193.19,0,1
"1420",1,2,36,57322.77,0,1
"1421",1,1,55,7682.28,0,0
"1422",1,1,22,13337.97,0,0
"1423",1,3,56,66945.1,0,0
"1424",1,1,89,38227.48,0,1
"1425",1,1,82,60150.88,0,0
"1426",1,7,35,49128.48,0,1
"1427",1,0,20,23702.37,1,1
"1428",1,1,39,25368.71,0,1
"1429",1,2,65,1593.76,0,0
"1430",1,3,28,24984.75,0,1
"1431",1,1,86,29315.24,0,1
"1432",1,5,27,13262.8,1,0
"1433",1,0,65,20617.44,0,1
"1434",1,5,61,44278.91,0,1
"1435",1,4,39,96112.52,1,1
"1436",1,0,55,23194.97,0,1
"1437",1,8,86,37302.74,0,0
"1438",1,0,35,23781.26,0,0
"1439",1,0,23,77548.98,0,1
"1440",1,0,75,63986.3,0,0
"1441",1,1,24,99754.87,0,1
"1442",1,0,34,49399.04,0,0
"1443",1,9,63,32285.99,0,0
"1444",1,4,50,29216.14,0,1
"1445",1,4,46,65864.17,0,0
"1446",1,1,46,25126.23,1,0
"1447",1,0,24,39373.92,0,0
"1448",1,4,32,52197.12,0,1
"1449",1,1,57,47514.11,0,0
"1450",1,3,50,12599.71,0,1
"1451",1,0,49,44739.96,1,0
"1452",1,2,69,53103.72,1,0
"1453",1,3,77,75066.56,0,0
"1454",1,9,30,106608.35,1,0
"1455",1,3,26,61773.61,0,0
"1456",1,3,30,53853.79,1,1
"1457",1,1,78,27235.84,0,1
"1458",1,1,73,11644.24,0,1
"1459",1,0,39,33945.2,0,0
"1460",1,0,39,13724.61,1,0
"1461",1,0,72,26759.06,0,0
"1462",1,8,37,17255.25,0,0
"1463",1,0,34,71603.66,1,0
"1464",1,4,27,34035.83,0,0
"1465",1,0,24,14048.99,0,1
"1466",1,1,43,8721.22,1,0
"1467",1,0,58,97057.93,0,0
"1468",1,1,75,19696.86,0,1
"1469",1,9,33,64397.56,0,0
"1470",1,0,57,19254.52,0,1
"1471",1,8,78,38294.87,0,1
"1472",1,7,74,46946.24,0,0
"1473",1,3,51,90956.64,0,0
"1474",1,3,32,26473.71,1,1
"1475",1,0,84,21808.87,1,1
"1476",1,4,60,89037.69,0,1
"1477",1,0,20,108847.93,0,0
"1478",1,0,38,13867.89,0,0
"1479",1,4,71,22183.52,0,1
"1480",1,2,56,42197.88,0,1
"1481",1,1,35,14953.78,0,1
"1482",1,0,33,8888.06,0,1
"1483",1,0,88,21816.78,0,1
"1484",1,3,75,12622.46,0,0
"1485",1,0,34,49393.59,0,0
"1486",1,0,89,21812.08,0,0
"1487",1,1,76,70607.91,0,0
"1488",1,1,69,55322.08,0,0
"1489",1,1,88,16307.08,0,1
"1490",1,3,64,48413.98,0,0
"1491",1,3,65,62616.43,0,1
"1492",1,3,51,149502.87,0,1
"1493",1,1,69,30040.32,0,0
"1494",1,4,81,24859.24,0,0
"1495",1,1,79,69154.47,0,0
"1496",1,4,64,77152.84,0,0
"1497",1,0,58,38871.97,0,0
"1498",1,1,77,11290.67,0,1
"1499",1,2,19,24897.26,0,1
"1500",1,0,60,9966.89,0,1
"1501",1,2,30,42991.1,0,0
"1502",1,4,71,39432.05,1,0
"1503",1,1,31,25576.73,1,1
"1504",1,7,74,48623.32,0,0
"1505",1,2,64,19887.32,0,0
"1506",1,2,47,30342.56,1,0
"1507",1,1,76,61714.39,0,0
"1508",1,1,74,44165.21,0,0
"1509",1,2,54,33735.54,1,0
"1510",1,1,22,46078.58,0,0
"1511",1,3,31,34179.49,1,0
"1512",1,3,80,22140.16,0,0
"1513",1,0,67,34412.53,0,0
"1514",1,5,18,72563.64,0,1
"1515",1,0,85,93561.74,1,1
"1516",1,0,71,5902.12,0,1
"1517",1,1,70,22139.63,0,1
"1518",1,3,29,21394.21,0,0
"1519",1,0,58,9336.88,0,0
"1520",1,3,19,15694.8,0,0
"1521",1,1,54,5984.94,0,1
"1522",1,2,68,37911.51,0,0
"1523",1,4,40,52766.63,0,1
"1524",1,1,78,19826.08,0,1
